id,count_of_events,mean_down_time,mean_up_time,mean_action_time,median_down_time,median_up_time,median_action_time,count_word_count,mean_word_count,median_word_count,idle_word_count,count_cursor_position,mean_cursor_position,median_cursor_position,idle_cursor_position,common_activity,common_up_event,common_down_event,count_input,count_remove,count_nonproduction,count_replace,count_paste,input_back_ratio,cursor_word_ratio,count_pun,count_down_q,count_down_Space,count_down_Backspace,count_down_Shift,count_down_ArrowRight,count_down_Leftclick,count_down_ArrowLeft,count_down_.,"count_down_,",count_down_ArrowDown,count_up_q,count_up_Space,count_up_Backspace,count_up_Shift,count_up_ArrowRight,count_up_Leftclick,count_up_ArrowLeft,count_up_.,"count_up_,",count_up_ArrowDown,score
debf5b3b,2206,641323.6450589302,641467.2529465095,143.60788757932912,615364.0,615506.5,144.0,267,136.4333635539438,134.5,264,1675,826.3114233907525,838.0,0,0,104,105,1876,187,140,3,0,10.032085561497325,6.273408239700374,38,1533,305,170,56,5,53,16,16,14,0,1533,305,170,56,5,53,16,16,14,0,3.0
dee20b45,2334,590843.826906598,590940.1992287918,96.37232219365896,574536.0,574644.0,85.5,250,134.67052270779777,129.0,111,1350,707.4481576692374,678.0,0,0,104,105,1915,325,89,4,1,5.892307692307693,5.4,26,1574,316,325,22,14,49,1,12,12,0,1573,316,325,22,14,49,1,12,12,0,3.5
df20a55a,3133,713376.2026811363,713440.2575805937,64.05489945738908,667281.0,667351.0,61.0,385,204.23236514522821,211.0,374,2054,911.2610916054899,972.0,824,0,104,105,2375,293,464,0,1,8.10580204778157,5.335064935064935,69,1846,448,292,87,121,97,155,25,13,0,1846,448,292,87,121,97,155,25,13,0,3.5
df3055b0,2910,635620.5694158076,635716.962886598,96.393470790378,464328.0,464427.0,90.0,381,218.45429553264606,222.0,349,2242,1057.0419243986255,1186.0,1294,0,104,105,2585,194,118,13,0,13.324742268041238,5.884514435695538,78,2054,454,194,55,2,60,0,27,20,0,2051,454,194,55,2,60,0,27,20,0,4.0
df4a52ad,3589,916477.130955698,916550.9244915018,73.79353580384509,984963.0,985022.0,69.0,474,235.61604903872944,232.0,368,2752,1367.2694343828364,1329.0,577,0,104,105,3083,326,180,0,0,9.457055214723926,5.805907172995781,41,2516,520,326,4,34,24,50,29,9,0,2516,520,326,4,34,24,50,29,9,0,4.0
df5bfb67,2307,941550.3381014304,941631.0437798006,80.70567837017772,1051101.0,1051138.0,80.0,284,146.9566536627655,146.0,55,1769,809.865626354573,879.0,156,0,104,105,1965,155,185,2,0,12.67741935483871,6.22887323943662,34,1617,312,155,115,0,50,17,17,13,0,1617,312,155,115,0,50,17,17,13,0,3.5
df6f843d,2878,788703.4638637943,788772.1646977067,68.7008339124392,759001.5,759032.0,61.0,360,196.85858234885336,205.0,352,1903,928.3596247394023,973.5,380,0,104,105,2407,372,99,0,0,6.470430107526882,5.286111111111111,35,1934,427,372,12,0,44,0,16,9,0,1934,427,372,12,0,44,0,16,9,0,4.5
df74824f,3672,909128.8180827887,909189.6138344227,60.79575163398693,918635.0,918682.0,54.0,485,246.21677559912854,237.0,81,2738,1319.1279956427015,1469.5,1730,0,104,105,3218,370,80,1,3,8.697297297297297,5.645360824742268,62,2605,534,73,35,0,44,0,28,28,0,2605,534,73,35,0,44,0,28,28,0,3.5
df949cee,2711,746973.6421984507,747069.7624492807,96.12025082995204,736485.0,736581.0,101.0,300,151.1936554776835,150.0,237,1766,774.267060125415,835.0,936,0,104,105,2116,262,328,5,0,8.076335877862595,5.886666666666667,44,1724,348,261,297,0,31,0,14,16,0,1724,348,261,297,0,31,0,14,16,0,4.5
dfbc5b5e,7573,1014899.6406972138,1014973.3229895682,73.682292354417,1043891.0,1043938.0,74.0,777,374.43206127030237,376.0,647,4633,2210.811963554734,2214.0,2272,0,104,105,6008,1375,190,0,0,4.369454545454546,5.962676962676962,226,4695,1057,1368,142,0,3,0,43,83,0,4695,1057,1368,142,0,3,0,43,83,0,6.0
dfcb3181,1862,822049.8909774437,822137.8818474759,87.99087003222341,765212.5,765212.5,91.0,206,81.79967776584319,68.0,1,1111,438.2824919441461,379.0,0,0,104,105,1398,288,176,0,0,4.854166666666667,5.393203883495145,36,1109,246,343,71,22,3,24,21,13,0,1109,246,343,71,22,3,24,21,13,0,3.5
dfcdeed7,2027,433173.7483966453,433295.9955599408,122.2471632955106,392783.0,392933.0,125.0,212,116.6669955599408,125.0,191,1164,620.6137148495313,668.0,1075,0,104,105,1542,291,194,0,0,5.298969072164948,5.490566037735849,49,1186,301,280,157,0,36,0,22,26,0,1186,301,280,157,0,36,0,22,26,0,3.0
e01ec054,4940,827244.2587044535,827327.6457489879,83.38704453441295,849799.0,849889.5,79.0,600,296.1645748987854,284.0,600,3792,1815.1313765182185,1756.5,0,0,104,105,4290,473,175,2,0,9.069767441860465,6.32,82,3515,686,472,123,26,17,8,27,35,0,3515,686,472,123,26,17,8,27,35,0,6.0
e0324663,3278,564795.3572300184,564962.3374008542,166.98017083587553,541967.0,542091.0,164.0,457,286.07870652837096,302.0,106,2764,1183.2525930445393,1193.5,0,0,104,105,2768,355,153,0,2,7.79718309859155,6.048140043763676,91,2195,471,355,57,0,11,0,19,21,20,2195,471,355,57,0,11,0,19,21,20,4.0
e041a590,3249,477511.0991074177,477627.8759618344,116.77685441674362,458158.0,458158.0,122.0,474,245.12096029547553,250.0,474,2596,1211.4216682056017,1226.0,1380,0,104,105,2822,222,205,0,0,12.711711711711711,5.476793248945148,69,2207,539,222,141,0,64,0,22,21,0,2207,539,222,141,0,64,0,22,21,0,4.0
e0a304a1,4059,605052.5259916235,605179.9719142646,127.44592264104459,592403.0,592616.0,130.0,578,274.7090416358709,274.0,27,3395,1652.1170238975117,1640.0,178,0,104,105,3583,180,295,1,0,19.905555555555555,5.873702422145329,73,2898,597,180,285,0,10,0,37,24,0,2898,597,180,285,0,10,0,37,24,0,5.0
e0ab02ae,1946,973872.1474820144,973962.97327852,90.82579650565262,1011499.0,1011569.0,83.0,262,134.5066803699897,137.0,195,1467,730.7142857142857,730.0,0,0,104,105,1655,189,102,0,0,8.756613756613756,5.599236641221374,24,1310,315,200,66,0,21,0,14,5,0,1310,315,200,66,0,21,0,14,5,0,2.5
e0bacb1a,2057,941113.4730189596,941193.2712688381,79.79824987846378,869101.0,869138.0,64.0,269,125.33252309188138,121.0,70,1677,774.0004861448712,782.0,195,0,104,105,1835,160,62,0,0,11.46875,6.234200743494424,22,1420,388,160,0,0,20,0,20,0,0,1420,388,160,0,0,20,0,20,0,0,3.5
e0bb8634,2986,963853.0478901541,963942.4082384461,89.36034829202947,871893.5,871981.5,87.0,419,209.59812458137978,208.0,336,2540,1272.1289350301406,1300.0,2245,0,104,105,2702,162,122,0,0,16.679012345679013,6.062052505966587,75,2170,449,162,33,51,14,24,28,34,0,2170,449,162,33,51,14,24,28,34,0,4.5
e0e3c14c,2652,674677.0825791855,674808.3276772248,131.2450980392157,368304.5,368432.0,133.0,320,166.53205128205127,176.0,316,1776,923.3612368024133,985.0,1343,0,104,105,2174,397,81,0,0,5.476070528967254,5.55,66,1722,373,397,62,0,16,1,17,19,0,1722,373,397,62,0,16,1,17,19,0,4.0
e10e1197,4935,911376.9442755826,911500.0780141844,123.13373860182371,905451.0,905537.0,125.0,649,312.2243161094225,299.0,108,3865,1880.9635258358662,1831.0,675,0,104,105,4266,401,268,0,0,10.638403990024937,5.955315870570108,70,3439,750,401,261,0,7,0,34,24,0,3439,750,401,261,0,7,0,34,24,0,4.5
e123e09b,2983,913168.2943345625,913235.7814280925,67.48709353000335,888788.0,888894.0,74.0,347,165.59604425075426,162.0,67,1823,790.9849145155883,696.0,373,0,104,105,2175,140,663,5,0,15.535714285714286,5.253602305475504,30,1760,384,140,627,0,35,0,19,5,0,1760,384,140,627,0,35,0,19,5,0,2.5
e12a6ae7,1183,1076461.007607777,1076541.2535925612,80.24598478444632,1063464.0,1063563.0,64.0,214,111.49873203719358,114.0,12,1201,634.4082840236687,641.0,72,0,104,105,1018,75,85,1,4,13.573333333333334,5.61214953271028,25,797,196,72,43,7,20,7,15,4,0,797,196,72,43,7,20,7,15,4,0,2.0
e12b5946,1856,819674.4903017242,819794.2661637932,119.77586206896552,771619.5,771760.0,125.0,240,123.68318965517241,118.0,227,1431,692.5258620689655,687.5,1048,0,104,105,1563,132,161,0,0,11.840909090909092,5.9625,28,1260,268,131,58,41,24,30,12,12,0,1260,268,131,58,41,24,30,12,12,0,4.5
e12bc25d,4399,637119.6410547852,637231.6526483292,112.01159354398727,626686.0,626774.0,110.0,547,285.3216640145488,285.0,532,2960,1488.1902705160264,1509.0,160,0,104,105,3636,678,83,1,1,5.3628318584070795,5.411334552102376,74,2830,731,678,69,0,11,0,40,22,0,2830,731,678,69,0,11,0,40,22,0,3.0
e14058f6,3303,709862.6702997275,709920.5755373903,57.90523766273085,706940.0,707018.0,64.0,361,191.19739630638813,202.0,287,2139,1085.4486830154406,1168.0,1727,0,104,105,2269,118,914,2,0,19.228813559322035,5.925207756232687,58,1807,393,117,829,4,35,21,18,12,2,1807,393,117,829,4,35,21,18,12,2,4.0
e154a6f9,5014,818866.423214998,818975.9074591144,109.48424411647387,754963.0,755080.0,108.0,694,338.5961308336657,342.0,503,3892,1484.9487435181493,1395.5,1975,0,104,105,4256,361,397,0,0,11.789473684210526,5.60806916426513,65,3433,752,361,294,39,13,39,36,21,4,3433,752,361,294,39,13,39,36,21,4,3.5
e1567295,2417,563297.1899048407,563372.9971038478,75.80719900703352,515391.0,515509.0,78.0,289,166.1083988415391,180.0,272,1545,891.190318576748,981.0,1543,0,104,105,1947,405,65,0,0,4.807407407407408,5.346020761245675,34,1535,367,405,34,0,27,0,21,6,0,1535,367,405,34,0,27,0,21,6,0,3.0
e15f50bd,1595,828168.7128526645,828268.4401253918,99.72727272727273,824088.0,824118.0,98.0,207,109.38683385579937,114.0,199,1195,596.3598746081504,597.0,984,0,104,105,1347,121,127,0,0,11.132231404958677,5.7729468599033815,20,1055,267,122,108,0,8,0,9,9,0,1055,267,122,108,0,8,0,9,9,0,3.0
e1a70d39,3017,524299.5329797813,524411.9290686112,112.39608882996355,539678.0,539740.0,109.0,330,171.8418959231024,183.0,68,2079,815.3642691415313,682.0,737,0,104,105,2533,378,104,2,0,6.701058201058201,6.3,55,2077,396,378,34,0,55,0,20,21,1,2077,396,378,34,0,55,0,20,21,1,4.0
e1bd350e,2659,806911.4482888303,806995.4467845055,83.99849567506581,730216.0,730306.0,77.0,289,139.96953742008273,142.0,150,1662,770.9661526889809,745.0,1610,0,104,105,2065,391,203,0,0,5.281329923273657,5.750865051903114,40,1634,381,390,48,42,45,66,16,14,0,1634,381,390,48,42,45,66,16,14,0,3.0
e1f972d9,6712,757300.4845053635,757376.3592073898,75.8747020262217,645331.0,645416.0,73.0,747,377.0312872467223,404.5,487,4454,2067.3752979737783,2251.5,0,0,104,105,5646,920,144,2,0,6.136956521739131,5.962516733601071,94,4554,979,934,60,3,65,0,32,50,0,4554,979,934,60,3,65,0,32,50,0,5.5
e2124c99,4990,1054641.2683366733,1054716.826252505,75.55791583166332,1041394.5,1041465.0,78.0,281,146.3571142284569,159.0,110,1688,817.2537074148297,784.5,496,0,104,105,2996,1299,694,1,0,2.306389530408006,6.00711743772242,65,2408,516,1299,488,40,18,126,25,29,8,2408,516,1299,488,40,18,126,25,29,8,4.0
e23bcdd3,3289,1015688.6986926118,1015774.1164487686,85.4177561568866,1094664.0,1094734.0,79.0,455,232.89753724536334,231.0,45,2542,1236.4423837032532,1277.0,806,0,104,105,2993,133,155,8,0,22.50375939849624,5.5868131868131865,70,2396,527,133,70,6,79,0,20,24,0,2394,527,133,70,6,79,0,20,24,0,4.5
e2618d09,4649,945085.4052484406,945175.8474940847,90.44224564422457,936278.0,936364.0,84.0,644,318.1215315121531,317.0,72,3954,1881.9589158958916,1921.0,461,0,104,105,4118,164,367,0,0,25.109756097560975,6.1397515527950315,58,3383,669,164,34,0,11,0,22,25,27,3383,669,164,34,0,11,0,22,25,27,3.5
e262beca,4800,878481.2704166666,878577.5170833333,96.24666666666667,844507.5,844575.5,98.0,640,313.26979166666666,305.0,625,3715,1841.0779166666666,1805.5,3629,0,104,105,4215,470,115,0,0,8.96808510638298,5.8046875,131,3355,713,470,91,0,22,0,62,36,0,3355,713,470,91,0,22,0,62,36,0,5.5
e29d58c4,6201,1000200.7645541042,1000296.8363167231,96.07176261893242,1069554.0,1069645.0,95.0,589,288.49233994517016,265.0,565,3620,1794.7194000967586,1690.0,1682,0,104,105,4910,1167,121,3,0,4.207369323050557,6.146010186757215,104,4001,799,1167,86,4,28,1,43,40,1,4001,799,1167,86,4,28,1,43,40,1,5.5
e2afc02e,2077,669327.0043331728,669414.7265286471,87.7221954742417,615945.0,616022.0,78.0,333,169.85507944150217,172.0,196,1955,970.2831006259028,983.0,1546,0,104,105,1988,37,52,0,0,53.729729729729726,5.870870870870871,18,1616,349,37,23,0,29,0,15,3,0,1616,349,37,23,0,29,0,15,3,0,4.5
e2bb43a4,3144,946320.2493638677,946419.7315521629,99.4821882951654,974191.5,974273.5,93.0,225,149.49427480916032,178.0,212,1446,800.5562977099237,861.5,0,0,104,105,1800,354,990,0,0,5.084745762711864,6.426666666666667,29,1377,388,378,12,589,20,218,19,6,33,1377,388,378,12,589,20,218,19,6,33,2.5
e2db25a5,3403,902455.7367029092,902574.3391125478,118.60240963855422,950920.0,951087.0,118.0,570,289.83514545988834,302.0,570,3054,1524.5421686746988,1575.0,642,0,104,105,3073,112,214,1,3,27.4375,5.3578947368421055,50,2416,602,111,161,7,36,0,40,6,0,2416,602,111,161,7,36,0,40,6,0,3.0
e300eb0e,3569,452515.86382740265,452585.4418604651,69.57803306248249,390607.0,390679.0,64.0,412,213.03978705519754,212.0,383,2228,1119.8433734939758,1107.0,2058,0,104,105,3010,390,162,7,0,7.717948717948718,5.407766990291262,51,2349,605,393,112,0,47,0,32,10,0,2347,605,393,112,0,47,0,32,10,0,4.0
e348267d,3828,719189.7816091954,719260.1687565309,70.3871473354232,697837.0,697898.0,67.0,443,246.31243469174504,244.0,439,2655,1183.6311389759665,1195.0,847,0,104,105,3054,389,383,2,0,7.850899742930591,5.993227990970655,65,2474,510,359,125,146,12,89,17,27,1,2474,510,359,125,146,12,89,17,27,1,5.0
e3566589,4165,711550.1022809123,711632.4285714285,82.32629051620648,677467.0,677553.0,79.0,463,237.0124849939976,240.0,463,2616,1234.1361344537816,1322.0,2616,0,104,105,3304,663,196,2,0,4.9834087481146305,5.6501079913606915,70,2659,570,662,74,37,46,0,29,25,24,2659,570,662,74,37,46,0,29,25,24,3.5
e3cd380f,4370,748102.8125858124,748211.8375286041,109.02494279176202,779185.0,779317.5,109.0,620,313.18718535469105,319.0,593,3727,1852.8265446224257,1878.5,3317,0,104,105,4006,263,99,2,0,15.2319391634981,6.0112903225806456,65,3263,673,263,37,28,8,17,30,26,0,3263,673,263,37,28,8,17,30,26,0,4.5
e3e0bc01,2266,644268.0551632834,644420.2246248897,152.16946160635482,453311.0,453476.5,138.0,276,149.86540158870255,150.0,241,1505,697.9448367166814,737.5,742,0,104,105,1853,311,95,4,0,5.958199356913183,5.452898550724638,44,1471,336,253,44,8,46,0,14,23,0,1471,336,253,44,8,46,0,14,23,0,3.0
e3f3f5ee,3092,913255.6788486417,913369.0132600259,113.33441138421733,886039.0,886140.0,113.0,397,196.33311772315653,195.0,122,2327,1144.920763260026,1098.5,706,0,104,105,2629,302,161,0,0,8.705298013245033,5.861460957178841,64,2082,480,302,155,0,6,0,35,21,0,2082,480,302,155,0,6,0,35,21,0,4.5
e406a87e,2611,972489.799310609,972604.091152815,114.29184220605133,989487.0,989572.0,101.0,256,158.11872845653008,183.0,210,1897,966.6533895059364,961.0,490,0,104,105,2413,140,54,1,3,17.235714285714284,7.41015625,42,1481,894,140,0,0,51,0,41,0,0,1481,894,140,0,0,51,0,41,0,0,1.5
e419603f,3511,879823.9809171177,879941.268869268,117.28795215038451,904393.0,904517.0,103.0,347,153.3711193392196,138.0,85,1957,809.688692680148,710.0,478,0,104,105,2921,512,78,0,0,5.705078125,5.639769452449568,32,2364,517,514,17,2,51,0,18,3,0,2364,517,514,17,2,51,0,18,3,0,4.0
e41e2d33,2052,832357.1622807018,832443.7670565302,86.60477582846003,777143.5,777258.0,80.0,211,133.45760233918128,143.0,204,1477,730.7894736842105,718.5,0,0,104,105,1610,283,159,0,0,5.689045936395759,7.0,27,1112,313,305,74,0,62,0,16,3,0,1112,313,305,74,0,62,0,16,3,0,2.5
e42b680c,1586,696346.21185372,696465.5926860025,119.38083228247163,774976.0,775063.0,117.0,213,111.69356872635561,111.0,61,1201,592.8146279949559,582.0,467,0,104,105,1333,133,120,0,0,10.022556390977444,5.63849765258216,29,1057,242,133,0,85,10,21,24,5,2,1057,242,133,0,85,10,21,24,5,2,2.0
e4517d6a,2525,757085.0174257426,757214.4720792079,129.45465346534652,710419.0,710446.0,136.0,244,104.29069306930693,98.0,6,1161,481.2562376237624,495.0,33,0,104,105,1816,554,155,0,0,3.2779783393501805,4.758196721311475,41,1403,367,556,120,0,33,0,15,10,0,1403,367,556,120,0,33,0,15,10,0,3.0
e463cf46,4276,1065126.0776426566,1065218.631898971,92.55425631431244,1057588.0,1057704.0,92.0,474,247.3702057998129,247.0,238,2728,1385.9408325537886,1388.0,1920,0,104,105,3516,606,152,2,0,5.801980198019802,5.755274261603375,119,2796,594,606,117,10,14,1,42,48,3,2796,594,606,117,10,14,1,42,48,3,5.0
e46dbd03,3152,605041.5881979696,605129.7052664974,88.11706852791878,565393.0,565482.0,85.0,325,164.0203045685279,153.5,140,1897,894.7557106598985,841.5,793,0,104,105,2290,359,501,2,0,6.378830083565459,5.836923076923077,46,1833,402,359,193,168,61,69,16,17,1,1833,402,359,193,168,61,69,16,17,1,3.0
e4721651,1551,788646.6176660219,788728.5061250806,81.88845905867183,729910.0,729979.0,77.0,210,104.78078658929722,102.0,68,1268,606.3056092843327,577.0,370,0,104,105,1361,90,99,1,0,15.122222222222222,6.038095238095238,32,1065,256,90,69,4,26,0,23,9,0,1065,256,90,69,4,26,0,23,9,0,2.0
e4898343,1942,837668.0025746652,837772.8197734294,104.81719876416066,814686.0,814844.0,101.0,239,106.95417095777549,95.0,150,1343,471.3032955715757,460.5,0,0,104,105,1715,155,72,0,0,11.064516129032258,5.619246861924686,58,1352,298,160,41,0,22,3,27,25,0,1352,298,160,41,0,22,3,27,25,0,3.5
e4acea6d,4288,1007413.457789179,1007541.4449626865,127.98717350746269,1044536.0,1044624.5,132.0,510,253.4132462686567,257.0,50,2780,1361.2014925373135,1299.5,665,0,104,105,3448,752,88,0,0,4.585106382978723,5.450980392156863,59,2733,650,752,69,0,19,0,34,9,0,2733,650,752,69,0,19,0,34,9,0,4.0
e519b7a4,1986,554713.8982880161,554800.6953675731,86.79707955689828,547369.0,547467.0,82.0,302,150.86656596173214,148.0,302,1662,807.1112789526687,789.5,536,0,104,105,1799,146,41,0,0,12.321917808219178,5.503311258278146,20,1432,341,146,27,1,9,1,14,5,0,1432,341,146,27,1,9,1,14,5,0,3.5
e5246b48,2293,1010523.2529437419,1010602.6899258613,79.43698211949412,1062105.0,1062178.0,92.0,308,162.40776275621457,166.0,287,1653,870.5198430004361,877.0,1543,0,104,105,1641,105,539,0,8,15.628571428571428,5.366883116883117,36,1236,360,111,376,4,48,13,18,9,0,1236,360,111,376,4,48,13,18,9,0,3.5
e5339ab7,4474,921972.8965131873,922074.562360304,101.66584711667412,898486.5,898606.0,99.0,456,237.70116227089852,254.5,15,2832,1118.1365668305766,774.5,99,0,104,105,3649,585,230,9,1,6.237606837606838,6.2105263157894735,95,2963,579,554,118,6,94,5,30,27,0,2963,579,554,118,6,94,5,30,27,0,5.5
e561571f,6492,828920.022797289,829003.3378003697,83.31500308071473,764780.5,764812.0,82.0,424,229.849044978435,227.0,105,2413,931.3324091189156,781.0,663,0,104,105,4934,1259,292,7,0,3.9189833200953137,5.691037735849057,140,3981,812,1262,92,109,60,27,40,75,0,3976,812,1262,92,109,60,27,40,75,0,4.5
e562b877,3921,1002465.8326957409,1002552.4654424891,86.6327467482785,1047061.0,1047137.0,85.0,530,263.21474113746496,268.0,402,3079,1525.3465952563122,1517.0,2365,0,104,105,3425,346,150,0,0,9.898843930635838,5.809433962264151,89,2737,591,346,139,0,8,0,37,33,0,2737,591,346,139,0,8,0,37,33,0,4.5
e5640ba4,6059,1045453.956758541,1045517.9536227101,63.99686416900479,1060810.0,1060883.0,48.0,418,258.01270836771744,274.0,416,1927,840.9321670242614,667.0,365,46,31,31,2636,539,2882,0,1,4.890538033395177,4.610047846889952,56,2033,535,285,368,2247,33,235,32,9,0,2033,535,285,368,2247,33,235,32,9,0,4.5
e56c61cf,4316,790532.469416126,790627.4638554216,94.99443929564411,634308.5,634450.5,88.0,744,366.05259499536606,366.0,470,3989,1984.3185820203892,1986.5,51,0,104,105,4062,73,181,0,0,55.64383561643836,5.361559139784946,140,3136,771,73,15,0,8,0,67,35,0,3136,771,73,15,0,8,0,67,35,0,3.5
e58d9b29,7132,878874.975182277,878999.9054963544,124.93031407739764,844579.0,844727.5,116.0,533,274.54584969153115,257.0,522,2976,1064.3791362871564,974.0,1,0,104,105,5651,1151,316,13,1,4.909643788010426,5.583489681050657,99,4713,821,1151,125,72,97,7,34,41,2,4711,821,1151,125,72,97,7,34,41,2,4.0
e593ac4f,1841,680695.0282455187,680797.7387289517,102.71048343291689,782233.0,782303.0,106.0,268,131.15372080391091,131.0,213,1478,746.0211841390549,762.0,1211,0,104,105,1591,114,136,0,0,13.956140350877194,5.514925373134329,29,1267,293,114,131,0,5,0,15,5,0,1267,293,114,131,0,5,0,15,5,0,3.0
e596b9ad,1709,1042152.5974253949,1042246.3978935049,93.80046811000585,1099613.0,1099701.0,93.0,220,118.99063779988298,122.0,220,1274,659.0175541252195,671.0,0,0,104,105,1468,183,58,0,0,8.021857923497267,5.790909090909091,51,1077,337,189,11,7,4,26,51,0,0,1077,337,189,11,7,4,26,51,0,0,2.5
e5b405e6,5013,625219.9708757232,625305.6465190505,85.6756433273489,588802.0,588841.0,85.0,355,185.51545980450828,183.0,354,1944,993.3183722321963,962.0,441,46,79,81,2193,275,2544,1,0,7.974545454545455,5.476056338028169,90,1686,386,275,349,5,13,8,69,17,0,1686,386,275,349,5,13,8,69,17,0,4.0
e5d223c4,2861,878772.6815798671,878854.7077944775,82.02621461027613,874334.0,874401.0,75.0,394,200.7144355120587,192.0,393,2296,1175.8675288360714,1157.0,917,0,104,105,2511,253,97,0,0,9.924901185770752,5.8274111675126905,20,2049,438,253,92,0,4,0,16,0,0,2049,438,253,92,0,4,0,16,0,0,4.0
e5f12cf8,2268,599080.1212522046,599206.3126102292,126.19135802469135,573982.0,574039.0,126.0,305,154.0983245149912,151.0,64,1773,777.9038800705467,641.5,369,0,104,105,1955,186,127,0,0,10.510752688172044,5.81311475409836,31,1561,350,184,39,25,26,36,14,6,0,1561,350,184,39,25,26,36,14,6,0,3.5
e5f9bc63,1789,1192245.2431525993,1192366.2409167131,120.99776411403019,1361825.0,1361905.0,103.0,200,91.16769144773616,85.0,79,1083,368.435997764114,405.0,0,0,104,105,1402,319,68,0,0,4.394984326018808,5.415,40,1091,257,326,24,0,28,0,21,4,2,1091,257,326,24,0,28,0,21,4,2,2.0
e606399f,3550,1041419.8276056338,1041501.6318309859,81.80422535211268,1143300.0,1143397.0,79.0,448,229.1087323943662,215.0,131,2653,1374.0667605633803,1320.5,2527,0,104,105,3074,396,80,0,0,7.762626262626263,5.921875,52,2474,545,396,2,0,13,0,19,28,0,2474,545,396,2,0,13,0,19,28,0,5.0
e6298062,7811,1079426.5531942132,1079509.601843554,83.0486493406734,1046105.0,1046257.0,57.0,332,247.59787479196007,309.0,332,1892,895.5385994110869,845.0,0,46,104,105,3081,763,3957,10,0,4.038007863695937,5.698795180722891,61,2442,582,764,42,105,56,5,29,12,1847,2441,582,764,42,105,56,5,29,12,1847,3.5
